row_id,customer_segment,order_amount_old,cost,is_return,payment_method,hour_of_day,date
482,standard,46.24,24.33,0,debit_card,12,18-08-2024
483,platinum,87.96,54.05,1,credit_card,20,28-11-2024
484,platinum,119.22,86.63,0,credit_card,22,2024.01.21
485,standard,20.69,7.88,0,paypal,9,2024.10.28
486,premium,74.24,44.89,0,credit_card,14,07-07-2024
487,premium,96.14,45.73,0,credit_card,13,30-08-2024
488,premium,31.67,19.46,0,debit_card,14,16-05-2024
489,standrad,71.09,33.41,0,credit_card,12,2024.07.29
490,standard,37.06,12.3,0,paypal,15,22-09-2024
491,premium,22.29,12.63,0,credit_card,11,22-01-2024
492,standard,98.16,45.5,0,debit_card,11,07-06-2024
493,standard,58.55,28.05,0,credit_card,15,28-09-2024
494,platinum,201.43,108.18,0,credit_card,15,2024.03.20
495,standard,64.58,24.04,0,credit_card,12,20-01-2024
496,standard,5.0,1.77,0,credit_card,13,2024.07.06
497,standard,24.15,11.24,0,credit_card,11,2024.06.15
498,standard,58.49,24.15,0,credit_card,21,25-03-2024
499,platinum,196.37,139.57,0,debit_card,18,10-11-2024
500,premium,67.63,45.27,0,paypal,21,2024.02.28
501,standard,51.42,25.77,0,debit_card,13,19-05-2024
502,standard,53.82,20.3,0,debit_card,10,2024.02.02
503,platinum,200.6,143.75,1,credit_card,13,04-09-2024
504,standard,55.4,29.18,0,debit_card,9,04-01-2024
505,standard,45.44,24.14,0,paypal,11,2024.03.10
506,premium,106.51,45.63,0,debit_card,22,2024.08.25
507,standard,42.67,16.46,0,credit_card,11,27-05-2024
508,premium,130.15,54.67,0,debit_card,21,30-08-2024
509,standard,5.0,2.78,0,paypal,20,2024.06.05
510,platinum,5.0,2.51,0,paypal,10,09-11-2024
511,platinum,210.61,105.63,0,credit_card,19,2024.11.05
512,standard,30.53,17.16,0,debit_card,11,29-11-2024
513,standard,17.68,7.06,0,credit_card,14,2024.05.16
514,standard,45.0,14.34,0,credit_card,14,2024.01.03
515,standard,43.33,15.16,0,paypal,14,01-01-2024
516,standard,57.53,25.54,0,credit_card,13,27-10-2024
517,platinum,144.48,99.82,1,credit_card,20,2024.06.30
518,standard,42.59,22.31,0,credit_card,19,2024.09.05
519,standard,66.13,23.73,0,debit_card,19,10-06-2024
520,standard,42.36,17.76,0,credit_card,9,2024.06.05
521,standard,26.23,9.56,0,credit_card,13,2024.11.07
522,premium,161.72,110.51,0,credit_card,11,2024.03.17
523,standard,37.6,13.17,0,credit_card,9,2024.08.25
524,standard,104.67,50.48,0,credit_card,22,26-02-2024
525,platinum,320.32,215.92,0,paypal,13,15-11-2024
526,standard,60.64,31.72,0,debit_card,19,2024.03.26
527,standard,,39.06,0,credit_card,10,2024.11.20
528,standard,52.77,16.41,0,credit_card,11,18-01-2024
529,premium,110.14,74.4,1,credit_card,22,22-03-2024
530,standard,24.38,11.28,0,credit_card,12,2024.01.26
531,premium,74.41,35.72,0,credit_card,11,22-04-2024
532,premium,118.93,77.23,0,paypal,10,04-01-2024
533,premium,112.16,61.08,1,credit_card,19,03-04-2024
534,platinum,207.17,119.16,0,paypal,19,30-08-2024
535,standard,5.0,2.08,0,credit_card,12,18-05-2024
536,standard,45.9,18.45,0,debit_card,21,08-06-2024
537,standard,75.17,40.78,0,paypal,12,2024.06.11
538,standard,32.87,9.97,0,debit_card,15,27-10-2024
539,standard,68.81,30.63,0,debit_card,12,20-05-2024
540,platinum,66.84,45.62,0,debit_card,13,2024.08.20
541,standard,44.66,20.19,0,credit_card,11,2024.03.21
542,standard,46.08,27.01,0,debit_card,20,06-06-2024
543,premium,24.31,12.86,1,paypal,10,2024.07.09
544,premium,61.84,31.1,0,debit_card,12,2024.03.31
545,standard,58.11,18.95,0,credit_card,20,2024.09.14
546,premium,162.83,73.57,0,paypal,15,2024.01.28
547,premuim,44.49,23.14,0,credit_card,14,22-07-2024
548,standard,86.3,40.08,0,credit_card,20,2024.03.29
549,standard,57.23,25.58,0,debit_card,18,22-09-2024
550,premium,66.02,30.28,0,credit_card,22,05-09-2024
551,standard,55.22,19.84,0,paypal,12,24-07-2024
552,premium,,27.49,0,credit_card,15,14-05-2024
553,premium,55.32,31.6,0,credit_card,9,2024.07.03
554,standard,42.58,21.3,0,paypal,14,23-12-2024
555,standard,85.7,49.96,0,debit_card,18,2024.03.31
556,standard,114.06,58.6,1,credit_card,10,2024.12.11
557,standard,49.44,16.98,0,credit_card,9,2024.08.25
558,standard,45.27,17.23,0,credit_card,12,26-02-2024
559,standard,30.5,14.68,0,debit_card,10,26-11-2024
560,platinum,271.13,157.05,1,paypal,14,12-01-2024
561,premuim,332.24,170.22,0,credit_card,10,2024.12.04
562,platinum,111.8,73.51,0,credit_card,18,24-01-2024
563,premium,144.21,66.22,1,credit_card,12,2024.04.27
564,standard,28.27,16.46,0,paypal,20,2024.03.19
565,platinum,104.86,71.65,0,credit_card,21,21-10-2024
566,standard,76.24,28.73,0,credit_card,20,2024.08.03
567,standard,,19.54,0,credit_card,14,01-02-2024
568,premium,130.71,57.0,1,credit_card,21,04-05-2024
569,standard,48.68,22.01,0,debit_card,22,20-06-2024
570,platnum,13.11,5.88,1,debit_card,13,23-12-2024
571,premium,77.32,43.91,0,paypal,9,13-01-2024
572,premium,109.02,73.0,0,debit_card,9,21-05-2024
573,standard,46.68,15.47,0,debit_card,15,26-12-2024
574,premium,131.9,88.29,0,credit_card,13,18-08-2024
575,standard,42.81,20.88,0,credit_card,22,15-04-2024
576,standard,67.14,32.33,0,debit_card,13,21-04-2024
577,standard,47.34,20.83,1,paypal,15,01-04-2024
578,standard,56.68,29.74,1,credit_card,18,2024.03.25
579,standard,62.9,24.32,0,credit_card,12,03-02-2024
580,platinum,165.47,123.62,0,paypal,11,2024.09.13
581,standard,34.39,14.22,0,paypal,11,27-02-2024
582,premium,120.8,75.22,0,credit_card,14,2024.03.11
583,premium,116.73,61.07,0,credit_card,19,09-08-2024
584,standrad,,23.2,0,credit_card,10,15-03-2024
585,premium,104.43,67.22,0,credit_card,13,29-01-2024
586,premium,56.48,23.72,0,paypal,13,19-07-2024
587,platinum,82.01,47.64,0,credit_card,13,30-01-2024
588,standard,45.27,16.64,0,credit_card,22,11-01-2024
589,standard,42.12,22.65,0,credit_card,13,2024.01.12
590,premium,104.95,68.3,0,credit_card,21,22-07-2024
591,standard,51.04,15.51,0,credit_card,14,2024.11.12
592,standard,63.85,30.42,0,credit_card,11,2024.03.13
593,premium,,40.96,0,credit_card,14,15-10-2024
594,platinum,276.51,178.05,1,credit_card,15,10-10-2024
595,standard,53.82,24.23,0,credit_card,12,2024.02.07
596,premium,60.11,28.08,0,credit_card,13,2024.04.16
597,premium,8.27,3.64,0,credit_card,12,2024.08.01
598,standard,,17.11,1,credit_card,9,2024.04.18
599,standard,46.86,25.09,0,credit_card,11,17-07-2024
600,premium,134.2,89.25,0,credit_card,11,2024.08.21
601,standard,44.19,22.88,0,paypal,21,20-04-2024
602,standard,20.44,9.58,0,credit_card,21,16-03-2024
603,premium,27.06,11.25,0,credit_card,14,2024.07.07
604,standard,47.25,17.83,0,paypal,9,2024.04.08
605,premium,36.37,20.6,0,credit_card,10,2024.06.11
606,standard,61.01,33.14,0,credit_card,15,20-09-2024
607,standard,44.89,26.51,0,credit_card,10,19-04-2024
608,standard,62.53,20.6,0,paypal,14,2024.01.29
609,platinum,,82.18,1,credit_card,22,2024.11.26
610,platinum,178.87,90.47,0,credit_card,12,09-07-2024
611,standard,47.88,17.71,0,paypal,10,2024.05.18
612,premium,135.82,70.05,0,credit_card,19,12-03-2024
613,premium,59.28,26.8,0,credit_card,21,14-12-2024
614,standard,59.19,29.97,0,paypal,13,03-08-2024
615,standard,64.41,21.49,0,debit_card,18,17-10-2024
616,platinum,86.97,62.76,0,credit_card,9,2024.03.27
617,platinum,320.34,164.83,0,paypal,15,12-11-2024
618,premium,83.17,45.88,0,credit_card,15,2024.01.10
619,standard,62.8,32.66,0,credit_card,9,25-06-2024
620,premium,93.52,52.21,1,credit_card,18,15-10-2024
621,standard,46.47,21.17,0,debit_card,21,18-07-2024
622,standard,58.73,28.87,0,credit_card,22,12-12-2024
623,premium,60.96,26.72,0,credit_card,22,24-06-2024
624,premium,101.6,70.05,0,credit_card,22,02-04-2024
625,standard,65.76,21.9,0,credit_card,12,28-06-2024
626,standard,5.0,1.94,0,credit_card,22,2024.05.04
627,standard,43.04,24.66,0,debit_card,13,10-06-2024
628,premium,162.5,92.13,0,credit_card,21,2024.06.12
629,standard,53.11,16.8,0,credit_card,20,2024.11.23
630,premium,111.87,57.67,0,credit_card,20,2024.08.24
631,standard,75.18,44.71,0,paypal,13,28-08-2024
632,standard,39.75,13.7,1,paypal,14,30-07-2024
633,standard,29.87,16.59,0,credit_card,21,31-05-2024
634,standard,66.84,29.62,0,credit_card,12,11-02-2024
635,standard,43.33,16.01,0,credit_card,14,29-02-2024
636,platinum,304.12,221.74,0,credit_card,22,18-09-2024
637,standard,31.15,17.28,0,credit_card,10,07-02-2024
638,standard,57.11,25.24,0,credit_card,12,2024.12.29
639,standard,31.35,12.98,0,debit_card,15,2024.01.20
640,standard,72.46,39.12,0,credit_card,20,2024.10.28
641,standard,45.75,17.2,0,credit_card,14,2024.04.29
642,standard,40.68,12.98,0,credit_card,13,13-11-2024
643,premium,136.79,80.48,0,debit_card,13,10-11-2024
644,standard,27.59,12.22,0,paypal,9,08-12-2024
645,standard,50.78,23.78,0,credit_card,20,28-05-2024
646,standard,33.51,15.11,0,credit_card,9,2024.04.06
647,premuim,188.75,107.38,0,credit_card,19,2024.03.24
648,standard,79.58,32.45,0,credit_card,19,30-08-2024
649,standard,6.39,2.99,0,credit_card,13,28-02-2024
650,platinum,212.88,129.14,1,paypal,9,2024.02.10
651,platinum,199.95,118.94,1,credit_card,15,2024.11.18
652,standard,67.9,39.75,0,credit_card,19,14-04-2024
653,standard,30.78,11.5,0,credit_card,14,07-08-2024
654,standard,49.0,29.22,0,paypal,12,2024.04.12
655,standard,64.27,36.1,0,credit_card,10,2024.04.25
656,standard,22.03,12.57,0,credit_card,9,29-05-2024
657,platinum,173.37,87.28,0,credit_card,9,18-03-2024
658,standard,33.22,19.59,0,debit_card,12,01-07-2024
659,standard,30.12,10.92,0,paypal,14,26-12-2024
660,standard,60.94,19.42,0,credit_card,13,29-04-2024
661,standard,38.85,18.35,0,debit_card,14,2024.07.20
662,standard,63.23,27.61,0,credit_card,9,10-12-2024
663,platinum,217.52,137.23,0,credit_card,10,2024.01.04
664,premium,87.41,47.48,0,paypal,13,24-05-2024
665,platinum,234.08,161.22,1,credit_card,10,2024.02.25
666,platinum,214.14,134.05,0,credit_card,14,2024.08.23
667,platinum,219.18,156.23,0,debit_card,19,2024.08.29
668,platinum,162.82,106.15,0,paypal,14,2024.09.23
669,premium,93.17,63.71,0,debit_card,18,03-04-2024
670,platinum,5.0,3.71,0,credit_card,13,24-08-2024
671,standard,6.01,2.36,0,credit_card,14,2024.06.01
672,platnum,38.37,19.26,0,credit_card,20,11-08-2024
673,standard,69.85,30.83,0,debit_card,21,28-02-2024
674,standard,53.69,31.9,0,credit_card,20,2024.12.20
675,premium,79.4,48.26,0,credit_card,15,05-10-2024
676,platinum,191.86,121.38,0,paypal,10,2024.04.09
677,standard,55.64,17.88,0,paypal,18,31-07-2024
678,standard,67.99,21.67,0,credit_card,19,2024.12.28
679,premium,67.16,38.43,0,debit_card,11,07-07-2024
680,standard,77.46,33.64,0,credit_card,13,2024.01.19
681,standard,30.26,11.96,0,credit_card,18,2024.06.07
682,standard,,37.45,0,credit_card,14,2024.05.20
683,premium,48.54,30.07,0,paypal,10,21-04-2024
684,standard,52.45,29.82,0,credit_card,21,13-10-2024
685,standard,10.15,3.2,0,credit_card,12,21-05-2024
686,standard,39.72,18.02,0,credit_card,13,2024.08.05
687,standard,50.31,28.57,0,credit_card,18,2024.07.19
688,standard,70.44,36.3,0,paypal,22,01-05-2024
689,standard,50.27,27.25,0,debit_card,14,19-01-2024
690,standard,48.62,15.88,1,debit_card,14,13-09-2024
691,standard,,10.34,0,credit_card,22,20-03-2024
692,premium,82.08,45.58,0,credit_card,15,2024.10.27
693,premium,188.61,110.48,0,debit_card,21,24-09-2024
694,premium,5.0,3.34,0,paypal,11,15-09-2024
695,standard,23.61,9.95,0,credit_card,15,16-01-2024
696,premium,,70.15,0,credit_card,9,31-10-2024
697,standrad,190.73,117.42,0,credit_card,19,17-01-2024
698,premuim,47.85,16.18,0,debit_card,11,2024.03.21
699,standard,67.51,30.47,0,debit_card,21,24-08-2024
700,premium,79.64,55.06,0,credit_card,15,12-06-2024
701,standard,87.65,36.46,0,credit_card,11,04-04-2024
702,premium,91.78,58.84,1,paypal,22,13-10-2024
703,standard,86.99,48.69,0,debit_card,9,11-05-2024
704,standard,53.18,19.61,0,credit_card,19,09-01-2024
705,premium,99.93,41.84,0,credit_card,11,2024.03.12
706,standard,11.76,6.96,0,credit_card,14,2024.12.06
707,premium,145.22,71.41,0,credit_card,12,05-05-2024
708,premium,125.6,86.73,0,debit_card,21,2024.03.15
709,standard,61.06,35.18,0,paypal,9,09-12-2024
710,standard,95.62,46.55,0,paypal,13,18-09-2024
711,standard,85.9,29.5,0,paypal,18,03-03-2024
712,standard,13.52,4.18,0,paypal,9,22-09-2024
713,premium,89.99,60.98,0,credit_card,22,2024.05.18
714,standard,48.32,18.18,0,credit_card,18,2024.04.18
715,standard,30.61,16.19,0,paypal,15,17-09-2024
716,standard,69.81,37.15,0,credit_card,15,29-11-2024
717,standard,53.6,31.16,0,paypal,19,2024.03.27
718,premium,35.18,15.64,0,credit_card,10,07-08-2024
719,standard,42.73,22.92,0,credit_card,9,2024.08.02
720,platinum,350.17,239.95,0,credit_card,14,15-08-2024
721,standard,82.39,34.06,0,credit_card,14,2024.11.23
722,standard,58.22,21.79,0,credit_card,13,2024.03.18
723,premium,118.38,58.3,0,credit_card,20,28-06-2024
724,standard,66.5,38.81,0,credit_card,14,2024.01.19
725,standard,5.0,2.03,0,credit_card,11,13-12-2024
726,standard,84.11,38.71,0,debit_card,15,13-10-2024
727,standard,64.21,25.86,0,credit_card,18,02-10-2024
728,premium,118.95,52.08,0,debit_card,11,23-01-2024
729,standard,81.13,45.85,0,debit_card,13,07-09-2024
730,premium,84.33,57.46,0,debit_card,10,2024.11.16
731,standard,67.06,26.24,0,debit_card,21,2024.05.10
732,standard,47.21,20.67,0,credit_card,13,2024.12.10
733,standard,61.5,34.9,0,credit_card,10,2024.12.20
734,standard,5.0,2.82,0,credit_card,14,25-10-2024
735,standard,23.38,11.72,0,credit_card,19,2024.10.08
736,standard,77.99,27.47,0,credit_card,13,05-08-2024
737,standard,49.16,18.7,0,debit_card,12,2024.03.03
738,premium,138.24,65.72,0,paypal,13,17-09-2024
739,standard,71.26,25.56,0,debit_card,20,09-11-2024
740,premium,68.06,41.89,0,credit_card,13,31-03-2024
741,standard,58.16,17.66,0,credit_card,13,13-11-2024
742,standard,79.26,37.03,0,credit_card,12,2024.07.28
743,premium,99.61,52.51,0,paypal,18,14-04-2024
744,premium,136.77,93.93,0,debit_card,19,2024.06.13
745,platinum,112.86,60.46,0,paypal,22,2024.10.24
746,platinum,199.24,110.24,0,paypal,12,12-08-2024
747,premium,89.46,58.41,1,credit_card,12,26-09-2024
748,standard,35.61,11.45,0,debit_card,18,08-07-2024
749,standard,66.64,25.17,1,credit_card,21,2024.08.14
750,platnum,91.04,48.86,0,debit_card,13,24-02-2024
751,standard,68.92,24.76,0,credit_card,14,2024.08.25
752,premium,106.65,58.02,0,paypal,19,2024.01.31
753,premium,122.39,84.64,0,credit_card,9,15-01-2024
754,standard,66.45,20.28,0,debit_card,10,18-12-2024
755,premium,109.26,68.0,0,credit_card,9,29-03-2024
756,premuim,83.75,35.97,1,credit_card,22,2024.07.29
757,premium,128.74,80.93,0,credit_card,22,23-09-2024
758,standard,61.31,30.62,0,credit_card,18,2024.10.09
759,premium,155.36,83.82,0,debit_card,20,01-12-2024
760,platnum,58.87,34.55,0,credit_card,21,06-07-2024
761,standard,24.43,12.76,0,credit_card,20,28-07-2024
762,standard,56.97,22.44,0,paypal,11,17-05-2024
763,standard,,2.85,0,credit_card,13,2024.03.04
764,standard,84.55,27.04,0,credit_card,21,2024.01.15
765,premium,100.25,57.56,0,credit_card,19,02-04-2024
766,premium,52.75,31.02,1,credit_card,10,05-02-2024
767,standard,26.36,10.11,0,credit_card,14,26-05-2024
768,premium,146.74,88.12,0,paypal,22,2024.02.08
769,standard,102.58,37.54,0,debit_card,14,06-11-2024
770,standard,70.81,27.06,0,credit_card,22,2024.02.15
771,standard,67.11,31.77,0,credit_card,15,29-10-2024
772,premium,40.33,20.78,0,credit_card,11,30-01-2024
773,premium,129.64,59.94,0,credit_card,10,2024.09.20
774,premium,73.19,48.29,0,debit_card,10,2024.10.25
775,standard,65.51,33.15,0,paypal,18,24-11-2024
776,platinum,273.45,173.29,0,paypal,14,31-05-2024
777,standard,101.82,35.69,0,paypal,10,2024.05.08
778,standard,86.44,28.82,0,credit_card,11,17-09-2024
779,standard,17.57,6.67,0,paypal,15,15-05-2024
780,platinum,,112.61,0,credit_card,15,2024.04.25
781,premium,65.88,38.17,1,credit_card,13,2024.02.08
782,standard,71.71,27.46,0,credit_card,13,2024.06.07
783,standard,39.95,18.19,0,credit_card,21,24-01-2024
784,premium,75.33,35.31,0,credit_card,11,01-09-2024
785,platinum,275.64,181.47,0,credit_card,9,2024.02.13
786,premium,140.19,69.5,0,credit_card,10,25-01-2024
787,standard,35.45,14.37,0,credit_card,21,2024.04.27
788,premium,114.29,71.66,0,paypal,13,21-04-2024
789,premium,102.12,53.15,0,credit_card,21,2024.11.12
790,standrad,107.57,53.24,0,paypal,18,2024.09.30
791,standard,94.06,31.99,0,credit_card,10,2024.12.24
792,platinum,205.1,145.28,0,credit_card,10,24-02-2024
793,standard,34.74,18.15,0,credit_card,22,2024.06.25
794,platinum,,71.62,0,debit_card,19,05-01-2024
795,premium,131.84,54.37,0,paypal,20,15-12-2024
796,standard,42.8,14.12,0,credit_card,12,24-09-2024
797,standard,45.46,20.11,0,debit_card,15,2024.03.29
798,premium,136.63,84.5,1,credit_card,13,24-04-2024
799,standard,47.71,15.43,1,paypal,15,10-11-2024
800,platinum,212.32,149.59,0,credit_card,15,19-12-2024
801,standard,75.48,30.08,0,credit_card,11,28-03-2024
802,standard,63.12,31.23,0,paypal,19,2024.06.01
803,platnum,74.45,22.6,0,debit_card,22,23-05-2024
804,standard,62.12,27.34,0,paypal,22,22-07-2024
805,premium,87.16,46.96,0,debit_card,18,02-04-2024
806,platinum,193.6,129.34,1,credit_card,19,16-11-2024
807,premium,157.65,94.96,0,credit_card,11,11-07-2024
808,standard,83.65,29.66,0,credit_card,20,2024.04.07
809,standard,42.42,21.1,0,debit_card,15,17-07-2024
810,standard,36.52,11.53,0,paypal,20,2024.02.11
811,standard,58.33,20.96,0,debit_card,11,2024.04.04
812,standard,53.17,20.73,0,credit_card,10,20-11-2024
813,premium,19.42,12.71,0,credit_card,19,2024.06.26
814,platinum,302.29,185.37,0,credit_card,15,2024.08.27
815,standard,93.93,37.75,0,credit_card,18,05-02-2024
816,standard,89.08,32.0,1,credit_card,22,14-09-2024
817,platinum,216.93,153.05,1,credit_card,12,02-12-2024
818,premium,11.43,6.45,0,credit_card,14,29-06-2024
819,standard,17.26,6.89,0,paypal,9,03-04-2024
820,standard,59.92,32.0,0,paypal,13,25-06-2024
821,standard,34.69,16.01,0,credit_card,10,22-12-2024
822,standard,14.68,6.86,0,credit_card,20,2024.01.03
823,standard,77.0,34.43,0,credit_card,22,26-11-2024
824,platinum,242.75,142.07,0,credit_card,20,15-11-2024
825,standard,30.13,9.95,0,paypal,11,08-02-2024
826,standard,38.7,17.7,0,debit_card,22,30-11-2024
827,platinum,200.59,125.7,0,credit_card,14,23-03-2024
828,premium,101.47,43.07,0,debit_card,9,29-06-2024
829,standard,31.86,17.06,0,paypal,9,03-04-2024
830,platinum,132.43,77.87,0,credit_card,12,04-12-2024
831,standard,32.86,14.82,0,credit_card,20,14-10-2024
832,premium,53.57,22.27,0,paypal,18,05-06-2024
833,premium,116.44,52.33,0,credit_card,15,2024.03.06
834,standard,59.53,23.72,0,debit_card,19,2024.10.11
835,premium,143.46,73.2,0,credit_card,15,13-09-2024
836,standard,66.87,21.52,0,debit_card,15,07-11-2024
837,standard,42.32,21.42,0,credit_card,11,2024.03.13
838,platinum,211.96,133.25,0,credit_card,10,20-08-2024
839,standard,62.76,19.48,0,credit_card,18,2024.05.04
840,standard,,14.87,0,paypal,13,2024.03.16
841,premium,47.16,30.84,0,credit_card,10,2024.07.17
842,standard,32.96,13.53,0,credit_card,10,2024.09.01
843,standard,29.91,9.08,0,credit_card,15,2024.11.22
844,premium,150.07,62.68,0,credit_card,21,04-10-2024
845,standard,56.54,17.12,0,credit_card,18,2024.06.10
846,premium,193.44,113.93,0,credit_card,21,2024.09.08
847,platinum,277.92,195.41,1,debit_card,18,26-05-2024
848,standard,123.16,64.76,0,credit_card,10,2024.05.17
849,standard,55.81,32.01,0,paypal,13,2024.11.07
850,standard,5.0,2.88,0,credit_card,20,26-04-2024
851,standard,,28.32,0,paypal,22,2024.04.14
852,standard,75.15,26.56,0,credit_card,19,2024.08.27
853,standard,61.04,20.3,0,credit_card,11,2024.09.30
854,premium,70.1,34.31,1,debit_card,21,05-10-2024
855,standard,129.8,63.94,0,credit_card,13,2024.03.05
856,standard,76.06,22.92,1,paypal,9,07-08-2024
857,platinum,266.94,151.2,0,credit_card,12,22-06-2024
858,standard,16.29,9.37,0,debit_card,20,2024.04.10
859,standard,20.74,6.45,0,debit_card,11,22-09-2024
860,platinum,137.66,93.22,0,debit_card,21,2024.02.22
861,standard,72.52,29.51,0,credit_card,9,10-06-2024
862,standard,82.46,32.33,0,credit_card,19,13-06-2024
863,standard,25.18,11.07,0,paypal,22,2024.08.25
864,standard,72.4,22.83,0,credit_card,18,2024.03.20
865,standard,57.0,25.25,1,debit_card,20,28-12-2024
866,standard,25.71,14.88,0,credit_card,20,2024.08.10
867,platnum,27.64,11.19,0,credit_card,21,2024.03.02
868,platinum,131.19,75.55,0,credit_card,22,2024.10.21
869,standard,15.63,7.19,0,credit_card,11,2024.02.05
870,standard,64.99,32.19,0,debit_card,21,2024.08.31
871,standard,5.0,2.21,0,credit_card,10,2024.06.05
872,standard,49.54,21.34,0,credit_card,21,11-04-2024
873,standard,48.45,15.96,1,credit_card,11,16-10-2024
874,platinum,108.33,76.19,0,paypal,12,11-08-2024
875,standard,13.99,7.36,0,credit_card,21,03-12-2024
876,standard,25.57,14.49,0,paypal,20,18-03-2024
877,premium,117.81,76.91,0,debit_card,11,24-02-2024
878,premium,135.9,72.34,0,debit_card,14,2024.01.16
